timestamp,symbol,action,price,quantity,rsi,ma50,ma200,volume,result1773512042,XLMUSDT,buy,0.164,1,26.31578947368513,0.1644,0.1640525,5227.0,1
1773515466,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773515468,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773515759,TRXUSDT,buy,0.2968,1,33.33333333333333,0.297712,0.29548199999999997,5422.0,1
1773515765,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773515769,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773515771,USDCUSDT,buy,0.9999,1,57.14285714285714,0.9998179999999999,0.9998345000000001,82213.0,1
1773515776,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773515778,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773515845,BTCUSDT,buy,70703.08,1,75.20186007186524,70637.9284,70745.1179,2.89109,1
1773515847,ETHUSDT,buy,2078.1,1,64.81802426343307,2075.5514,2079.61505,152.6413,1
1773515854,LTCUSDT,buy,54.81,1,81.08108108108124,54.603199999999994,54.82655,306.298,1
1773515863,TRXUSDT,buy,0.2966,1,28.571428571428,0.29770800000000003,0.295481,279930.4,1
1773515865,ETCUSDT,buy,8.23,1,55.55555555555556,8.2284,8.29915,89.45,1
1773515872,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773515876,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773515879,USDCUSDT,buy,0.9999,1,57.14285714285714,0.9998179999999999,0.9998345000000001,177731.0,1
1773515882,LINKUSDT,buy,9.03,1,66.66666666666666,9.016,9.01365,749.29,1
1773515887,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773515890,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773515967,TRXUSDT,buy,0.2967,1,30.7692307692311,0.29771000000000003,0.2954815,287493.7,1
1773515969,ETCUSDT,buy,8.23,1,55.55555555555556,8.2284,8.29915,104.52,1
1773515976,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773515980,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773515982,USDCUSDT,buy,0.9999,1,57.14285714285714,0.9998179999999999,0.9998345000000001,300492.0,1
1773515985,LINKUSDT,buy,9.03,1,66.66666666666666,9.016,9.01365,766.88,1
1773515989,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773515992,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773516060,ETHUSDT,buy,2077.42,1,68.01125703564821,2075.583,2079.5376499999998,134.9667,1
1773516071,TRXUSDT,buy,0.2966,1,28.571428571428,0.297682,0.29549699999999995,10305.0,1
